45.553,3.168,46.986,105.8122484
140.158,9.566,188.882,105.8122484
438.030,17.704,361.070,105.8122484
816.044,16.361,395.567,105.8122484
1031.389,6.746,79.903,105.8122484
-4.290,2.995,98.351,57.12497667
135.213,0.674,58.268,57.12497667
331.585,2.885,248.432,57.12497667
588.971,2.410,194.119,57.12497667
1079.422,5.645,240.585,57.12497667
